% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1112172, Wed Aug 26 11:01:36 2020
1 11 -0.05948141925557267 -0.0125754193524376 0.010829018089640053 0.05804900498226827 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
2 22 -0.06181910072555647 -0.01357313008202572 0.012588169244023551 0.07196471603427396 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
3 33 -0.07178487790663556 -0.016336154940787117 0.015837518786354834 0.06572816763090826 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
4 44 -0.0974783256926599 -0.02033317528286227 0.010840308599782585 0.07054503059773692 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
5 55 -0.14402707307845877 -0.02714960074624325 0.018457827275339612 0.0734728176063258 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
6 66 -0.14462497935510893 -0.02833114106847047 0.016370705801251245 0.0780089134506701 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
7 77 -0.13225274517490962 -0.0323168827765079 0.022676484959808715 0.09241468855410909 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
8 88 -0.17790009289349304 -0.04651168599211593 0.02629530908652234 0.13661941748721712 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
9 99 -0.19999652040886629 -0.04851541320219632 0.04045871716564166 0.15701179238244367 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
10 110 -0.18508644069593283 -0.04839942974271448 0.0370581203285229 0.17758006444151517 0.9457942389367123 0.9567063257805417 0.9678601381443904 0.9766468958728056 0.9885189329254266 0.9911293445719793 0.9992778984478652 1.0024380899092862 1.0033899806646165 1.0073103469311802 1.008309893212137 1.0157244875158749 1.0301117173998113 1.0980289353116743
