% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1112172, Wed Aug 26 11:01:36 2020, <python>{}</python>
1 11 0.9487628642105065 0 0 0.9431324346598199 0.9258297916625187 0.9508494869958296 0.9763743348043152 0.9432904794464365 0.9357256067227914 0.9587512081535897 0.9526334967048563 0.9757414372556409 0.9496862706443361 0.9458112184254196 0.9406077836336884 0.945894182281929 0.9456437675019983
2 22 0.8827601218895396 0 0 0.8734276600333434 0.8819816084604516 0.8698551496374551 0.8972342228137246 0.8869694477184256 0.8671298433765676 0.8961818639987729 0.8777172497922263 0.8961606300132913 0.8766101918409944 0.870877815375113 0.8715839241715058 0.8738810050229734 0.8873299676117503
3 33 0.8273936036510298 0 0 0.8325988122486733 0.8279573903374593 0.8152880942942317 0.837909019822621 0.8289182238616629 0.8057966381191375 0.8240179414428588 0.8146939188447125 0.8361135075073406 0.8040798539095655 0.8114203271385939 0.8162290001126141 0.8225434312344223 0.8437949708730988
4 44 0.8045637887536671 0 0 0.805235677278713 0.8108013808492845 0.7940590391041654 0.8120741179601194 0.8046202623151523 0.7878879503121863 0.7886863298259292 0.7771429274572984 0.8000085909956182 0.7745735725953059 0.7822417490405381 0.7926076754065928 0.8273792410583871 0.8196891139200976
5 55 0.7920979434392758 0 0 0.799566958763344 0.7956476212473673 0.7759747501286312 0.7897767914860583 0.7993437613600032 0.7696888622012481 0.7956729755549659 0.7633514195565557 0.7882462814781356 0.7604582713751423 0.7780523553743675 0.771243199686275 0.8125476362342464 0.8029898732704767
6 66 0.7903304109919491 0 0 0.7956440924165279 0.7935945946745236 0.7732586605386883 0.7953509662602374 0.7928424978046691 0.7733741718435451 0.7872140653414763 0.7502031674222572 0.7923718142824355 0.748754611424249 0.7813916303001679 0.7658814134059753 0.7932537944223084 0.7967014013146949
7 77 0.7992283567042063 0 0 0.8064959879856569 0.8025604135456944 0.7848052287286086 0.8117235881472846 0.8140811545018836 0.7947828267985155 0.7877896765275518 0.7633408022859266 0.8054332863590817 0.7499932861043346 0.7806894284732161 0.768433626831207 0.7771711529638717 0.7922604319281906
8 88 0.8560578285846822 0 0 0.8765147570268693 0.8596302039079619 0.8725441925963799 0.8688853746134729 0.8954183630100941 0.84820524944074 0.8291504284963777 0.8098723979357979 0.8799409816274395 0.8206509521057426 0.8280033421443983 0.8274920763157123 0.8366166058124933 0.8474873149122772
9 99 0.9198363869438281 0 0 0.9203608513377027 0.9501515357443959 0.9451342745899602 0.9415250166218379 0.9784242449379635 0.9436796603144542 0.887108542753951 0.8665492209149165 0.9566314910346424 0.8810678125688151 0.882149175073778 0.8945758407253003 0.8846519021331849 0.9436305773642908
10 110 0.9300419874647504 0 0 0.927899089080785 0.9734538806385711 0.9395071239297561 0.9496310870957406 0.9885154330797304 0.9502784784366232 0.9016924448633525 0.8634822991249856 0.9570444957753866 0.8914105025017971 0.8927051826363792 0.9300748472997973 0.8872957196494974 0.9565141111219236
11 121 0.9048707615433524 0 0 0.9042509612538948 0.9493646397950268 0.9199381718697595 0.9153410472252086 0.9701822817856917 0.919456091303732 0.8598597991388861 0.8338153364174226 0.9237073186080497 0.8565624018721593 0.8760162995322905 0.8817078313030794 0.8630775349910257 0.9374086946154128
12 132 0.8686705577190964 0 0 0.8615190231554398 0.9046976428567581 0.8877700207199872 0.8836512028813903 0.9352641792845696 0.8801704012771858 0.8111537474359518 0.8026623580381814 0.8860431065581772 0.8233501875816687 0.8375842046215869 0.8375430976382564 0.821593112921447 0.8998983844134667
13 143 0.8018999106475114 0 0 0.7956653536000726 0.8299479198611606 0.8097641146232064 0.8107479389646942 0.8601472190442253 0.799843580085716 0.7383415721459383 0.7407837516801852 0.8162692843228253 0.7539928361718605 0.7637133486379413 0.7814390575873614 0.7582675732165687 0.8296178717537606
14 154 0.7988947505545917 0 0 0.7860692933174063 0.8292971274490812 0.8097094497694092 0.8071302533742845 0.88055022312868 0.7885847033833886 0.7333959091068343 0.7491558563045885 0.8163607098036619 0.7538328166193637 0.759166650440695 0.7799658674961896 0.759102003812565 0.8192171922573682
15 165 0.7333977107491075 0 0 0.7111558223452135 0.7642519830193586 0.7429881181588981 0.7332226153926328 0.8111427104217087 0.723408157201449 0.6737321976420052 0.6821017441460995 0.738076876213067 0.6914040903049872 0.6892708771341937 0.7040626019418222 0.6933130717061475 0.743393082994493
16 176 0.6969221053404875 0 0 0.6690277105673005 0.7184310714271449 0.6989168749391194 0.700195792833552 0.774812098718754 0.6871454426457984 0.6400898672581659 0.635532283784163 0.6947614106169057 0.657559389541403 0.6554424144396419 0.6650505666645701 0.6581574057633744 0.6983990808201005
17 187 0.6995076783555009 0 0 0.677149679899146 0.7254668302526728 0.7016230378355663 0.6957333657698165 0.7884286106737841 0.6866368745781415 0.6355108026763313 0.629366269062549 0.6816768108723372 0.6659842775825752 0.6646729165387791 0.6586769854039153 0.6644198648846935 0.6994615263974071
18 198 0.6845445987699912 0 0 0.6728432697976272 0.7149937704047268 0.6846203578672174 0.6860140770377365 0.7683093498703648 0.6664295166664431 0.6252539208482375 0.6123124787919926 0.6660167825375183 0.6520720132603819 0.6455258825820933 0.6420910927168104 0.6543637528166023 0.7101100079944584
19 209 0.6112128694871007 0 0 0.5961986181177855 0.6407998246286688 0.611532093514208 0.6096295829271234 0.6903747866774362 0.5910567792893386 0.5590413812347436 0.5353320410267365 0.5954215467227364 0.5790679310343905 0.5711703847257964 0.5624674311872693 0.5790295138755317 0.6259869551231935
20 220 0.5808487873395397 0 0 0.557925226579953 0.6067050463194364 0.5729148545161351 0.5783832251729832 0.6628237735445646 0.5674074113472267 0.5196795784721513 0.5068923014396749 0.561143518684561 0.5543038865327591 0.5434629278685795 0.5295645421662064 0.5502332947175147 0.5889782982809655
21 231 0.5768214006594357 0 0 0.5538102133730327 0.6060703565629266 0.570401774015189 0.5708659640982785 0.6726049212513472 0.5598596564261468 0.5179464810167291 0.5054956567686664 0.5435572434778428 0.5536956467656009 0.5421554635066557 0.5268486197625962 0.5499551237745638 0.5828358672467026
22 242 0.6036021223854413 0 0 0.574967438302334 0.6385740421438278 0.5985877642735591 0.6073430669329605 0.7105369054343307 0.5929684334409694 0.5409234358773928 0.5187938304076709 0.5635363871644629 0.5724170556996446 0.5751808513366405 0.5469026883622105 0.5848712677235015 0.6100528609981245
23 253 0.652201870361667 0 0 0.6186029465350329 0.709835632695617 0.6496513037457794 0.6535757432130511 0.7858630819825221 0.6301709318960185 0.5829024416993243 0.5598544349194263 0.6088034263355409 0.623860139218679 0.6447682741305694 0.5882228146672116 0.6281553727053826 0.656300726799603
24 264 0.6717574258839026 0 0 0.6345556273301418 0.7395080612392914 0.6836138218652266 0.6808620254808746 0.8163571369181137 0.6326512908373028 0.6018956383657269 0.5758732660709717 0.6248619727384839 0.6390280955520845 0.6572634957836443 0.600230021451402 0.6423978023110007 0.6717827208195848
25 275 0.6830113498183727 0 0 0.6606323251657656 0.7733775306207225 0.6969521616623159 0.6934694610711428 0.8312779759421002 0.6277807378203377 0.6063507745119285 0.5809708916847156 0.6363049351974442 0.6506313161767491 0.66904929635413 0.6092562135261477 0.6520007147258552 0.6663899687735914
26 286 0.711236362435301 0 0 0.6784431888203312 0.8076270393953828 0.7305329738668751 0.7304881241738996 0.8678046555193272 0.6729144677990432 0.6233498783687613 0.601614463915689 0.6624093356163068 0.6894353695604652 0.7014183258306722 0.6251311681524124 0.6719971149234139 0.7043893084559995
27 297 0.7391000517894989 0 0 0.7039404703224871 0.8412302579417476 0.7597486642233037 0.7614484503842354 0.8801513858227069 0.7179791093200034 0.6486873205310844 0.6279636582569413 0.6872098568408773 0.7139266807559252 0.7313241081295232 0.6494873513844874 0.6976320681310216 0.7202850455750298
28 308 0.7275522560535005 0 0 0.6932459858891135 0.8319958078578372 0.7434718653107676 0.7479082883188585 0.865396932640275 0.7071377878683047 0.6277948249705995 0.6189831421243699 0.6636667376399775 0.706666401121056 0.7261734211036365 0.6453200866385956 0.6808534758323401 0.7017170023642443
29 319 0.7276238059436843 0 0 0.6795664753104359 0.8355158217373786 0.741165703850918 0.7469730995061525 0.8603963340407067 0.7112907731459535 0.6153591815038354 0.6163927849844469 0.6703719566561925 0.7184461956134207 0.7230199916769089 0.6489770058034912 0.6736382300760566 0.7063327097568175
30 330 0.7257848153964805 0 0 0.6750811234066395 0.8272937493378801 0.7470337664042656 0.7660955013952537 0.8538561895018154 0.712381456828493 0.6168270798359318 0.6205841772227068 0.6714753834772578 0.7063777732888343 0.6974766691220045 0.644369565095436 0.6704461796114183 0.7057861994887286
31 341 0.7269713942114492 0 0 0.6692251188956758 0.8221234612718679 0.7725958161130773 0.7687626090798348 0.8584459182684483 0.7059039534481365 0.6172764229794242 0.6233583491726653 0.6749080571997119 0.706863284773219 0.688827670247119 0.6529259012198562 0.6743079672512128 0.7300795033744982
32 352 0.7324586044263702 0 0 0.6738721034997132 0.8340882693279129 0.7803155823291578 0.7610117751431072 0.8693719575525198 0.7181115670852184 0.6237682461877709 0.6145526131677701 0.6998764679953294 0.7144505815086936 0.6942027559708053 0.6618351248145645 0.6803165391451774 0.7100080425815171
33 363 0.7190069903016817 0 0 0.6542270627536944 0.815653218544037 0.7676527090463898 0.7315654057652496 0.8501975239427189 0.7022901935876225 0.6106368542181853 0.614919255655749 0.7018686996060471 0.6793929787400103 0.6710391771027431 0.6448105298960309 0.6643747127618674 0.6902544963265606
34 374 0.7283525893367709 0 0 0.6592478663305861 0.8178626771444109 0.7549075857280049 0.750654010149411 0.8609467571700316 0.718652701618645 0.6232990649687561 0.6166843395309571 0.700078274303226 0.6919457745368606 0.6826895618627711 0.6514809222277841 0.6762939579580148 0.7170746970549676
35 385 0.6808602303147699 0 0 0.6142696977417296 0.7510526319549766 0.709051488626569 0.709791239858153 0.8098764759990043 0.6669860908093905 0.576153314987959 0.5770355311169562 0.6519386705597504 0.6372422258328996 0.6350794007521416 0.6081814072082267 0.6284054374478114 0.6728621540250436
36 396 0.6736064043487117 0 0 0.6057323652072151 0.7499798003791905 0.6929489529617154 0.7057896392915339 0.8069959296753798 0.6541166540097583 0.5658721612460955 0.5784502885853754 0.6475385065538727 0.6055948825447129 0.6319039458154003 0.6010991218673061 0.6258322956405394 0.6772873247580276
37 407 0.6558313902232588 0 0 0.6030803008527706 0.7359446032275275 0.6745377203976679 0.6836433202206638 0.7921806973269798 0.6374740940736073 0.5468143905142943 0.5618211668958041 0.6231550647329132 0.5842136351851605 0.6145334703468766 0.5879225941835793 0.618145365517545 0.6608044567011782
38 418 0.6464712124765889 0 0 0.5988595877059881 0.71695709865464 0.6723569350626427 0.6720810816283445 0.7721121696018911 0.6229342279590546 0.5431413020338365 0.5580215933601469 0.6179479121485946 0.5741364063854862 0.5935357304391626 0.5756237576037438 0.6128149105379751 0.6499020916493727
39 429 0.6311575642141565 0 0 0.5762604518839471 0.6983408701867975 0.667016449785419 0.6556841087905715 0.7449181694929453 0.6077569454602542 0.53083510435785 0.548970108462822 0.5801624737432216 0.5624834278740146 0.5799588999208939 0.5561051369761989 0.5993281125881902 0.6320959913665891
40 440 0.5997755168945164 0 0 0.5526699142768186 0.6571698386294516 0.6291395093418494 0.6251419304017298 0.7065044598614402 0.5705832437997875 0.5013757044713762 0.5128475362666857 0.5470619831892715 0.5299455776858779 0.5477883380373985 0.5216820214976948 0.5700572294859625 0.5942931965985709
41 451 0.569087277943034 0 0 0.523358725788228 0.6212859540743274 0.5984202023719171 0.5904907869532692 0.670442734789805 0.5438609742635683 0.4741184218957111 0.4865304387623617 0.5190846210301379 0.49835056849778736 0.5149725713686678 0.4922256512047107 0.5368274002588637 0.5761289659915855
42 462 0.5208472615927132 0 0 0.478571348375494 0.565399392891892 0.5451481788506788 0.5362628668486328 0.6102303527080706 0.49270061826658723 0.4344859462049555 0.4441051693720424 0.4757421053569903 0.4481635450069633 0.4701599963641132 0.4485512736659293 0.49060928702493123 0.5239048853604577
43 473 0.512350100867792 0 0 0.4619339576263626 0.5526188329027192 0.5394130349273196 0.5275683927889786 0.5934436663631995 0.490473920170705 0.42383776823865893 0.43761040560910774 0.4721599492368999 0.44833981716180255 0.4585369236722287 0.44017961406356404 0.4877381812499099 0.514849481253087
44 484 0.49724499542783185 0 0 0.4462055113832379 0.530257302690465 0.5205618657540888 0.5034127552448743 0.5748054289067905 0.4774357124952336 0.4088161463819523 0.41928781265944903 0.46458851295412135 0.43244760063751414 0.44037413110459245 0.4204693076277075 0.47029503781699267 0.5057692336182684
45 495 0.4716153230608999 0 0 0.41786205126289244 0.49588181099330453 0.4909500346286339 0.4739621326019968 0.5413271171129486 0.4558481857724908 0.3851551668619735 0.4022012990820684 0.43531938961687267 0.4104682481928187 0.4153048169902002 0.40188624871482226 0.43994704240557725 0.4799404118829203
46 506 0.4580928011226404 0 0 0.4041702510784411 0.4830564928388444 0.4758082874540721 0.45684936111396707 0.5254205564355311 0.4396151518701943 0.37563356438062834 0.39027283123508466 0.4212267777651168 0.3994455999206333 0.4041070549221085 0.3936372295313897 0.42548534136308197 0.46438887096789655
47 517 0.44935217571764885 0 0 0.39191821154893675 0.46723876820305515 0.4685038860392885 0.43957776801429815 0.51163961406992 0.4341720124364151 0.36949210093623563 0.3847251546595411 0.41405771712976774 0.39362280708768616 0.38511392395387484 0.3840346488430979 0.41665301166073765 0.4632831937683287
48 528 0.43204013388077556 0 0 0.3814165766552841 0.4446865226190859 0.45390990029069667 0.4142160768372579 0.488231458065948 0.4268006329961111 0.35459630870471515 0.37080867469727097 0.3981810613127296 0.3751812147947075 0.3653754019168507 0.3695757288877328 0.3993564226232417 0.44480790098175527
49 539 0.39790450293358065 0 0 0.34885930010653154 0.40599822279212244 0.4219522443109981 0.37190512698527534 0.4464182011050718 0.3910053539006759 0.3277512660805556 0.34459371558521024 0.3641238060467397 0.3430445274979784 0.3332398969846947 0.33427578018962284 0.36654917891499733 0.40955521043472554
50 550 0.35485495873421824 0 0 0.3123167271163992 0.361297965646652 0.3764925385491127 0.32198495245214553 0.3973016114142742 0.346187804092199 0.28882950756431797 0.30411777561106856 0.32705297085590834 0.3063164336546087 0.29663936212657127 0.29198316159827525 0.3271326614980003 0.36326874988485613
51 561 0.32249918547148254 0 0 0.28183166573438917 0.3180268843057303 0.33950904237933116 0.29101906659749055 0.35979986909781164 0.3134297425402366 0.2610493205788149 0.27836295164935787 0.2951411146936684 0.278289701967943 0.26765445046245223 0.2636057489535363 0.2970040897241367 0.32637637840030514
52 572 0.30686757935601766 0 0 0.2695426446950374 0.30520681701021257 0.3210471210140124 0.2761226941411325 0.33808549581883707 0.29746672949209046 0.24514496732833296 0.26510424177115754 0.28406001581565227 0.2625435072299842 0.2506039306753621 0.2493214285088304 0.28368940967622447 0.30280798263943537
53 583 0.3122671031624665 0 0 0.27553214935937353 0.30630722435551305 0.32091333348055995 0.28805934416961915 0.3409899512424515 0.3069696073106474 0.250088227201941 0.2715924068147955 0.288712312771507 0.26631697625731204 0.2558750955961404 0.25569851709387725 0.2922391321162579 0.31790546471590747
54 594 0.298941532743279 0 0 0.2641764431396769 0.292905164535392 0.31222332384045326 0.2760722166938518 0.3279762192842912 0.28652673448774213 0.23922227837162835 0.2595235075926793 0.2762408753231579 0.2567051477604638 0.24223058575732545 0.2456145860661593 0.27891398955011615 0.2985591108452219
55 605 0.2830640419308313 0 0 0.25041314044758745 0.27756317019838417 0.2945962264762696 0.26083966753763504 0.3098036662782996 0.26964533460674434 0.22526837307238987 0.24274352167712837 0.25892639145316926 0.24249596622210706 0.22883632080391683 0.23503196777868174 0.26276804771033996 0.28728210917019054
56 616 0.2640448024902561 0 0 0.227691645778553 0.25703040452144377 0.27571917101861265 0.24407695003559116 0.28860708828272924 0.2501518076250684 0.21114513208656993 0.22670654093323847 0.24351259591046623 0.2263871832366249 0.21462536610451088 0.21979640103762113 0.24213924306453466 0.2651301308366704
57 627 0.2584265195105241 0 0 0.22115531136918443 0.25848744369445403 0.2709198349747908 0.23793276487376133 0.2795617755876962 0.2459435618912642 0.20631478716806953 0.22107528037095786 0.23738720138159233 0.22012815271936145 0.20681883047145957 0.21470688200323557 0.23870579575206094 0.25933995941558896
58 638 0.2561042821721076 0 0 0.21710472419800178 0.25362947954594234 0.2683114458079934 0.2347938282848257 0.2760088422043091 0.24038857735059008 0.20310035987756583 0.2228125257600128 0.23727198206201847 0.21720245426205623 0.2020882204728782 0.2123671429648577 0.23705657372300135 0.2576068743523442
59 649 0.2544028646549679 0 0 0.2157906584348681 0.2512929571958249 0.264639635579921 0.2340640736093681 0.2701312413019062 0.23893912469750955 0.20093884771522405 0.2231344266500985 0.23482742691144504 0.2118149286769717 0.19969693032103802 0.22422873287170875 0.23629442473932621 0.25588168458629473
60 660 0.24923760126724254 0 0 0.21449707478521815 0.24944772059426246 0.2569703695625132 0.22914380120649327 0.2649732202324313 0.232610213952743 0.19581899178058101 0.21653617125707966 0.23046621811134146 0.20733938077580508 0.19636740656146243 0.22123641298249774 0.22991544683377751 0.24821511024865356
61 671 0.24620393625695863 0 0 0.21414684220292374 0.24559825520321626 0.25059367611706634 0.22393480051041603 0.2608889028972545 0.2298562451714042 0.19230255959750897 0.21558484432749875 0.22796462460665734 0.20505914296712033 0.1915403204844753 0.21741245431765752 0.22755351981215233 0.2368347282286023
62 682 0.24318441740988167 0 0 0.21539840238345875 0.24314337863275964 0.2444562442993494 0.2217628792083415 0.25240903758346 0.2264619345984222 0.1890497561734286 0.2121475554413834 0.222609243064467 0.20442467763477534 0.19006403616870482 0.2212368308627194 0.22412840622422694 0.23796875658762395
63 693 0.2398569639124064 0 0 0.2102167750967758 0.23973399952304641 0.23894640851558385 0.21868637190782128 0.25107666399951806 0.2225696164510799 0.18669262925373592 0.20495105540019432 0.21810699943221296 0.20312211729814117 0.1853504578072507 0.22232656420287658 0.22042401649637838 0.22914802309811905
64 704 0.2425641418183431 0 0 0.21349893251528065 0.24586047667037966 0.24273285939872877 0.22306670154666866 0.2526426807499179 0.2223305562866058 0.18787485878928908 0.20604947518225195 0.21804586373345525 0.20970820326616552 0.18672681240502736 0.22529235673050257 0.2205055434508116 0.23099052272056075
65 715 0.24418086756471463 0 0 0.21545902307562817 0.24255219871806663 0.23477889706692256 0.2245836389822437 0.24829565494090547 0.22172572337831645 0.18932134770323944 0.20896975024742961 0.21800821173651957 0.20850002544965932 0.1860284372967731 0.22953682764396818 0.22318383170861747 0.23454427340629863
66 726 0.23755369277575294 0 0 0.20778760495754015 0.235178216656774 0.22879267284763535 0.2187707767586982 0.24199940176301904 0.2143560309845689 0.18364558517003537 0.20226342386816903 0.21068844130280417 0.20148302606083854 0.18126890158865902 0.22476146718021278 0.21678046836484227 0.22912032313014952
67 737 0.22491241187349026 0 0 0.1958491815302064 0.2206739207742153 0.2146198969636925 0.20615962569243151 0.2292906505303921 0.20178376794557037 0.17275639406814844 0.19148870660580597 0.19821793336335222 0.19010868812122408 0.1731541079453243 0.2116121682735541 0.20485983015719242 0.21565930468509778
68 748 0.2367592280026643 0 0 0.2087834582362741 0.23642319955475755 0.22343874821189225 0.2168165179483266 0.24072900905054534 0.21090801248794086 0.1780512476497918 0.2023846437359199 0.21700143278246598 0.20435556318441753 0.18422907834724586 0.2217697722430213 0.2158409466343331 0.22570847845154646
69 759 0.2416706868835827 0 0 0.21379619874374753 0.24306145808816185 0.22910823549106274 0.22162045741287742 0.24288779092591142 0.2157394689628771 0.1814761730985229 0.20368577231063142 0.22002159352805165 0.21241535760886002 0.19303029504788213 0.22399811887645002 0.21615146631416246 0.2294729149799278
70 770 0.23277602767423305 0 0 0.2025715311008065 0.2317841789310727 0.22100074421509053 0.21228599195253064 0.23252634972690983 0.2043788902308069 0.17299114919273917 0.19645121745342417 0.21234002168723834 0.2062084979941226 0.1895928888102161 0.21184356582818736 0.20828629479354877 0.22006022287158358
71 781 0.22412650903096235 0 0 0.19656019826088258 0.22301151928433122 0.2093364506141708 0.20381873888464097 0.22326396315668479 0.19487718269872167 0.166300495254648 0.1898935493719068 0.20267992521615474 0.1997422006519669 0.18147905383089577 0.20317715370023817 0.2039100052142424 0.2080765071247324
