% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1234, Mon Jun  8 15:11:08 2020
1 7 0.39313375946057305 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.3506668686165465 1.0006144499410796 0.7825874494112602 0.7825874494112602 0.9777196042970784 1.0006144499410796
3 21 0.29731227308035263 1.0342565092169869 0.6903799574557506 0.6903799574557506 0.9279019380027355 1.0342565092169869
4 28 0.29998821295384576 1.0274384959498197 0.5946697551244398 0.5946697551244398 0.8438210805788744 1.0274384959498197
5 35 0.310259849138898 1.2452683844601824 0.5634310728230763 0.5634310728230763 0.7268393051991009 1.2452683844601824
6 42 0.2722550775894747 1.3503266985117675 0.47957213986924246 0.47957213986924246 0.688442928880938 1.3503266985117675
7 49 0.31450636169581175 1.2529816363847994 0.4667465743742044 0.4667465743742044 0.6395449793110732 1.2529816363847994
8 56 0.31684821107134953 1.4806339932853294 0.4340783058373078 0.4340783058373078 0.6167273150456005 1.4806339932853294
9 63 0.2556475088220655 1.407686539911191 0.4167640640307505 0.4167640640307505 0.5895301280201654 1.407686539911191
10 70 0.20703856081170008 1.5066146148612576 0.36866984443965684 0.36866984443965684 0.5452312468840652 1.5066146148612576
11 77 0.17073046653522922 1.4043934973463932 0.3581987799294654 0.3581987799294654 0.4860550563022925 1.4043934973463932
12 84 0.14815511892473449 1.3515181521523878 0.30159980171121464 0.30159980171121464 0.47692878220758145 1.3515181521523878
13 91 0.11995819060355757 1.271881639454911 0.28098037859250946 0.28098037859250946 0.45890773204309215 1.271881639454911
14 98 0.13548800414317144 1.2869030713470624 0.2607568561745682 0.2607568561745682 0.39080055034961275 1.2869030713470624
15 105 0.15262530318233608 1.4479936680597951 0.24485126399363571 0.24485126399363571 0.37631565156548646 1.4479936680597951
16 112 0.16846206590512636 1.58953170884201 0.24124847107125352 0.24124847107125352 0.3486525802543213 1.58953170884201
17 119 0.21781714770645472 1.5944114726216876 0.2201827643954579 0.2201827643954579 0.3650655254594486 1.5944114726216876
18 126 0.3110331714434486 1.7962342537767422 0.2149196935972816 0.2149196935972816 0.38344929848853365 1.7962342537767422
19 133 0.30882831247661313 1.8188946797188843 0.21518501713523314 0.21518501713523314 0.3916532365133696 1.8188946797188843
20 140 0.27010223967491037 1.8525761066795392 0.19824995553350222 0.19824995553350222 0.3319615784200496 1.8525761066795392
21 147 0.26268943890055285 1.9233179647299468 0.19710731205829413 0.19710731205829413 0.29302331345549976 1.9233179647299468
22 154 0.2384960210706637 2.103601544504016 0.1628630773115074 0.1628630773115074 0.2881257181375342 2.103601544504016
23 161 0.19782335086493902 2.0007848382752753 0.15055185741653684 0.15055185741653684 0.29292477367854697 2.0007848382752753
24 168 0.20078086419396818 2.0285936222023078 0.13206352049133052 0.13206352049133052 0.2641457993408566 2.0285936222023078
25 175 0.18274211750519756 2.0286462465224613 0.1288377786210182 0.1288377786210182 0.2609185171141795 2.0286462465224613
26 182 0.1567382554759679 1.9274210015641522 0.11387137127287195 0.11387137127287195 0.2564998203284634 1.9274210015641522
27 189 0.1608664641771056 1.84032712296831 0.1082709440675103 0.1082709440675103 0.2428889994147804 1.84032712296831
28 196 0.1746824856083286 1.9231297330646393 0.09900706728906337 0.09900706728906337 0.24544671626692882 1.9231297330646393
29 203 0.20193527803478833 1.791641336485542 0.10274221379421859 0.10274221379421859 0.2439540138146048 1.791641336485542
30 210 0.23733715818277148 2.0773590538492823 0.09000363506776383 0.09000363506776383 0.24840777936622216 2.0773590538492823
31 217 0.2624835779334509 2.1272466393320477 0.08779730068427531 0.08779730068427531 0.2528907325292677 2.1272466393320477
32 224 0.21126098860128908 2.143257120870144 0.0883527679783808 0.0883527679783808 0.21763065060762493 2.143257120870144
33 231 0.19651800558425495 1.9801768441986465 0.08265689400555298 0.08265689400555298 0.2180437415381081 1.9801768441986465
34 238 0.19135576906468826 1.8870158127131775 0.07153840530889985 0.07153840530889985 0.22074051247926468 1.8870158127131775
35 245 0.17640526840644385 1.9661890625203207 0.07581049817259733 0.07581049817259733 0.189038635080449 1.9661890625203207
36 252 0.13086299623217634 1.9827289613731593 0.06914642712160168 0.06914642712160168 0.18326541351745224 1.9827289613731593
37 259 0.1075227591149607 1.6616122422444553 0.06502262845076333 0.06502262845076333 0.18060956773001455 1.6616122422444553
38 266 0.09695611491247001 1.6405836277079329 0.06103516677797003 0.06103516677797003 0.15892841012515976 1.6405836277079329
39 273 0.11225184328188274 1.596412873864616 0.058587335665800766 0.058587335665800766 0.1518713043589659 1.596412873864616
40 280 0.14534884892789998 1.4968252856825754 0.054620510414982365 0.054620510414982365 0.198492832092474 1.4968252856825754
41 287 0.15308399949796392 2.1674475705244802 0.05415223046031865 0.05415223046031865 0.1732317626384238 2.1674475705244802
42 294 0.13776823223904527 2.2639180598016777 0.04906036078018415 0.04906036078018415 0.18476127655039806 2.2639180598016777
43 301 0.13629243822524736 2.1361846762311214 0.04235238108588579 0.04235238108588579 0.1816997122362067 2.1361846762311214
44 308 0.13813300443959467 2.080442054573279 0.04111658047638978 0.04111658047638978 0.1888389335168685 2.080442054573279
45 315 0.12309559076101866 2.002465690820738 0.04231067792544289 0.04231067792544289 0.19653654676871304 2.002465690820738
46 322 0.1209352183350258 1.8188618587187875 0.036250082047365545 0.036250082047365545 0.21481162216694843 1.8188618587187875
47 329 0.10571456515389385 1.8940324935083543 0.035108794305533444 0.035108794305533444 0.21474799913090678 1.8940324935083543
48 336 0.13313680769930308 1.8362166244976894 0.031998849146076556 0.031998849146076556 0.2064385026936821 1.8362166244976894
49 343 0.1150838904135448 1.8104167983246253 0.03406816872792718 0.03406816872792718 0.23955353937111976 1.8104167983246253
50 350 0.0973123107536832 1.5462855594883809 0.03290986548935728 0.03290986548935728 0.2422105125080895 1.5462855594883809
51 357 0.0965429374057308 1.4547839893894705 0.029770674816030827 0.029770674816030827 0.2366315789112108 1.4547839893894705
52 364 0.08069567605834464 1.2902719145933215 0.03069663145933589 0.03069663145933589 0.2317339877352785 1.2902719145933215
53 371 0.0845608317307254 1.2333761911585028 0.03093331749577242 0.03093331749577242 0.22710583588088665 1.2333761911585028
54 378 0.07935809122551983 1.2354352467436573 0.028442197716957985 0.028442197716957985 0.24417082795731243 1.2354352467436573
